"年份","学校标识码","学校名称","主管部门","所在地","所在省份","办学层次","学校性质","学校类型","备注"
"2019","4136014656.0","萍乡卫生职业学院","江西省","萍乡市","萍乡市","专科","高职（专科）","普通高等学校",""
"2019","4136014657.0","江西婺源茶业职业学院","江西省","上饶市","上饶市","专科","高职（专科）","普通高等学校",""
"2019","4136014665.0","赣州职业技术学院","江西省","赣州市","赣州市","专科","高职（专科）","普通高等学校",""
"2019","4137010422.0","山东大学","教育部","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010423.0","中国海洋大学","教育部","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137010424.0","山东科技大学","山东省","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137010425.0","中国石油大学（华东）","教育部","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137010426.0","青岛科技大学","山东省","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137010427.0","济南大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010429.0","青岛理工大学","山东省","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137010430.0","山东建筑大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010431.0","齐鲁工业大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010433.0","山东理工大学","山东省","淄博市","淄博市","本科","本科","普通高等学校",""
"2019","4137010434.0","山东农业大学","山东省","泰安市","泰安市","本科","本科","普通高等学校",""
"2019","4137010435.0","青岛农业大学","山东省","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137010438.0","潍坊医学院","山东省","潍坊市","潍坊市","本科","本科","普通高等学校",""
"2019","4137010439.0","山东第一医科大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010440.0","滨州医学院","山东省","滨州市","滨州市","本科","本科","普通高等学校",""
"2019","4137010441.0","山东中医药大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010443.0","济宁医学院","山东省","济宁市","济宁市","本科","本科","普通高等学校",""
"2019","4137010445.0","山东师范大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010446.0","曲阜师范大学","山东省","济宁市","济宁市","本科","本科","普通高等学校",""
"2019","4137010447.0","聊城大学","山东省","聊城市","聊城市","本科","本科","普通高等学校",""
"2019","4137010448.0","德州学院","山东省","德州市","德州市","本科","本科","普通高等学校",""
"2019","4137010449.0","滨州学院","山东省","滨州市","滨州市","本科","本科","普通高等学校",""
"2019","4137010451.0","鲁东大学","山东省","烟台市","烟台市","本科","本科","普通高等学校",""
"2019","4137010452.0","临沂大学","山东省","临沂市","临沂市","本科","本科","普通高等学校",""
"2019","4137010453.0","泰山学院","山东省","泰安市","泰安市","本科","本科","普通高等学校",""
"2019","4137010454.0","济宁学院","山东省","济宁市","济宁市","本科","本科","普通高等学校",""
"2019","4137010455.0","菏泽学院","山东省","菏泽市","菏泽市","本科","本科","普通高等学校",""
"2019","4137010456.0","山东财经大学","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010457.0","山东体育学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010458.0","山东艺术学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137010825.0","齐鲁医药学院","山东省教育厅","淄博市","淄博市","本科","本科","普通高等学校","民办"
"2019","4137010868.0","青岛滨海学院","山东省教育厅","青岛市","青岛市","本科","本科","普通高等学校","民办"
"2019","4137010904.0","枣庄学院","山东省","枣庄市","枣庄市","本科","本科","普通高等学校",""
"2019","4137010908.0","山东工艺美术学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137011065.0","青岛大学","山东省","青岛市","青岛市","本科","本科","普通高等学校",""
"2019","4137011066.0","烟台大学","山东省","烟台市","烟台市","本科","本科","普通高等学校",""
"2019","4137011067.0","潍坊学院","山东省","潍坊市","潍坊市","本科","本科","普通高等学校",""
"2019","4137011324.0","山东警察学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137011510.0","山东交通学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137011688.0","山东工商学院","山东省","烟台市","烟台市","本科","本科","普通高等学校",""
"2019","4137012331.0","山东女子学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137012332.0","烟台南山学院","山东省教育厅","烟台市","烟台市","本科","本科","普通高等学校","民办"
"2019","4137012843.0","潍坊科技学院","山东省教育厅","潍坊市","潍坊市","本科","本科","普通高等学校","民办"
"2019","4137013006.0","山东英才学院","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137013015.0","青岛恒星科技学院","山东省教育厅","青岛市","青岛市","本科","本科","普通高等学校","民办"
"2019","4137013320.0","青岛黄海学院","山东省教育厅","青岛市","青岛市","本科","本科","普通高等学校","民办"
"2019","4137013322.0","山东现代学院","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137013324.0","山东协和学院","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137013356.0","山东工程职业技术大学","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137013359.0","烟台大学文经学院","山东省教育厅","烟台市","烟台市","本科","本科","普通高等学校","民办"
"2019","4137013373.0","聊城大学东昌学院","山东省教育厅","聊城市","聊城市","本科","本科","普通高等学校","民办"
"2019","4137013378.0","青岛理工大学琴岛学院","山东省教育厅","青岛市","青岛市","本科","本科","普通高等学校","民办"
"2019","4137013379.0","潍坊理工学院","山东省教育厅","潍坊市","潍坊市","本科","本科","普通高等学校","民办"
"2019","4137013383.0","山东财经大学燕山学院","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137013386.0","中国石油大学胜利学院","山东省教育厅","东营市","东营市","本科","本科","普通高等学校","民办"
"2019","4137013387.0","山东外国语职业技术大学","山东省教育厅","日照市","日照市","本科","本科","普通高等学校","民办"
"2019","4137013624.0","山东科技大学泰山科技学院","山东省教育厅","泰安市","泰安市","本科","本科","普通高等学校","民办"
"2019","4137013857.0","山东华宇工学院","山东省教育厅","德州市","德州市","本科","本科","普通高等学校","民办"
"2019","4137013874.0","山东外事职业大学","山东省教育厅","威海市","威海市","本科","本科","普通高等学校","民办"
"2019","4137013995.0","青岛工学院","山东省教育厅","青岛市","青岛市","本科","本科","普通高等学校","民办"
"2019","4137013997.0","青岛农业大学海都学院","山东省教育厅","烟台市","烟台市","本科","本科","普通高等学校","民办"
"2019","4137013998.0","齐鲁理工学院","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137013999.0","山东财经大学东方学院","山东省教育厅","泰安市","泰安市","本科","本科","普通高等学校","民办"
"2019","4137014002.0","济南大学泉城学院","山东省教育厅","济南市","济南市","本科","本科","普通高等学校","民办"
"2019","4137014100.0","山东政法学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137014276.0","齐鲁师范学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137014277.0","山东青年政治学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
"2019","4137014327.0","北京电影学院现代创意媒体学院","山东省教育厅","青岛市","青岛市","本科","本科","普通高等学校","民办"
"2019","4137014438.0","山东管理学院","山东省","济南市","济南市","本科","本科","普通高等学校",""
